ds,yhat,yhat_lower,yhat_upper,total_sales
2021-11-14,20693.678434073976,14936.24629983978,26485.113936825437,28415.19
2021-11-15,19989.786958599943,14205.318868702008,25928.93753599385,27950.1
2021-11-16,19451.155210189903,14220.08451413357,25471.05456829224,19441.6
2021-11-17,19591.987613634752,14317.29434028278,25275.67817356603,23193.17
2021-11-18,20717.992324800176,15425.840893009368,26970.0834562258,28140.62
2021-11-19,22717.963163810287,17030.96015404286,27985.161412804333,24735.91
2021-11-20,24723.47500185281,19017.718386137112,30625.750121158988,38521.38
2021-11-21,20507.61917066017,14776.91875834978,26630.61532519812,20460.11
2021-11-22,19786.167220529496,14304.803141848895,25733.54366671349,19362.73
2021-11-23,19274.56551653122,13643.549513977894,25145.27761709395,20187.36
2021-11-24,19488.139087426192,13393.164859050195,25438.953057534934,23303.81
2021-11-25,20732.371664086924,14883.543110838687,26406.328975620087,7865.91
2021-11-26,22894.455518303195,17159.151767722917,28364.845956721485,56971.55
2021-11-27,25102.99290292576,19409.43223719493,30870.866995783905,26080.84
2021-11-28,21126.77609618097,15339.864328472217,27458.98393033633,21214.47
2021-11-29,20676.03373696969,15080.06718703733,26096.807460689928,34818.16
2021-11-30,20459.54423688785,14717.162683369254,26427.685965892862,16618.22
2021-12-01,20984.991954057376,15506.473253144186,26734.04688399593,20422.13
2021-12-02,22549.42937758804,16664.678289108542,28432.86325763884,12619.42
2021-12-03,25031.034381641493,19440.42497938228,30585.933324475944,21600.98
2021-12-04,27549.03905386412,21188.068778656107,33322.88331352824,37980.46
2021-12-05,23862.751200813334,18168.248252332243,29826.991978113478,20074.41
2021-12-06,23673.04987141921,17873.866770766184,29513.79464196633,24331.22
2021-12-07,23679.749064283067,17997.973970371742,29329.04350203036,23745.09
2021-12-08,24382.19858963108,18323.454147040884,30168.457782723974,24403.52
2021-12-09,26069.9787094119,20670.907239325374,31888.34493617569,36344.77
2021-12-10,28614.87125993657,22841.69620057736,34515.28797522588,38462.01
2021-12-11,31130.977853053784,24837.66711677762,36868.55254270368,25750.81
2021-12-12,27373.900958871705,21942.573890991604,33333.74632098979,24117.61
2021-12-13,27042.36466815152,21483.827329514017,32867.56929796246,38493.57
2021-12-14,26835.665641078103,21296.845140176058,32370.4504447829,26672.25
2021-12-15,27254.320541003308,21452.093633202003,32913.49339290279,42439.02
2021-12-16,28590.76496854446,22856.587898915663,34778.19519606055,43854.94
2021-12-17,30721.28610378974,25136.768770832638,36499.371731041545,41798.92
2021-12-18,32766.06028517017,26778.01345504177,38422.72346207661,55183.58
2021-12-19,28488.213076860036,23414.655061022648,34543.82273571231,32137.63
2021-12-20,27595.28144428308,22078.8598832919,33239.65503891573,44612.12
2021-12-21,26796.47236606949,21083.410686111325,32546.977039084875,33835.98
2021-12-22,26603.088902798096,20943.03613787153,32290.326613693207,35805.17
2021-12-23,27318.984235714783,21443.21719225336,32690.19970603878,38336.58
2021-12-24,28832.232011320066,23299.378634283195,34398.8664881436,27670.03
2021-12-25,30274.89081686389,24509.9853351265,36433.78545733106,16091.31
2021-12-26,25421.787228333924,19776.96016406691,31177.2856271921,17478.14
2021-12-27,23991.704050450437,17717.19787496764,29269.46846225295,24882.39
2021-12-28,22704.375002077533,16873.927453447483,28577.844749301978,22386.53
2021-12-29,22080.66353418209,16495.461537660914,27357.86011579213,28075.18
2021-12-30,22432.79252583232,16855.17984629697,27847.03216087827,40928.42
2021-12-31,23655.81882888272,17660.583256736907,29370.67159704562,30104.39
2022-01-01,24887.235375263303,19025.673618581262,30578.89033842204,11855.4
2022-01-02,19905.6293056413,14351.731329002194,25757.397721474128,14237.3
2022-01-03,18431.785780496342,12466.203560115431,24294.039028498384,11295.08
2022-01-04,17185.640717391638,11710.947475442515,23107.691643406702,13693.58
2022-01-05,16686.46103216499,11420.585075234005,22032.70408883253,17339.87
2022-01-06,17243.118902661394,11448.553489948174,23715.238838117395,16326.18
2022-01-07,18745.652692743683,13192.843176514718,24080.36083272453,18781.79
2022-01-08,20324.99485356374,15136.714906206578,25780.9357168932,19213.5
2022-01-09,15751.791868802393,9991.831771848736,21239.36691652381,16686.56
2022-01-10,14737.70161447432,9080.69860792458,20303.91318657024,20557.4
2022-01-11,13992.566306576322,8234.775783368868,19949.89508445392,19802.37
2022-01-12,14024.833904043146,8299.001104270388,19757.74232623066,16511.65
2022-01-13,15132.08828989825,9347.098282835885,21102.71536855957,11228.91
2022-01-14,17192.874355048472,11616.392406758074,22775.405598555662,22230.88
2022-01-15,19326.691644367624,14006.266127476514,24943.46221252233,20881.24
2022-01-16,15293.075006849242,9628.145349402956,21100.2045176414,14095.82
2022-01-17,14793.141202118655,8902.65896119271,21004.160375877644,16977.3
2022-01-18,14526.993590413913,9130.90287443944,19907.36353559724,13690.4
2022-01-19,14994.35225526444,9212.779731727996,21084.749194584198,23157.26
2022-01-20,16485.26502929679,10830.238667248925,22022.471449919507,18181.97
2022-01-21,18872.081480997414,12929.732857003924,24740.858536549404,20704.49
2022-01-22,21269.56033739458,15373.227084168046,27199.83085915265,23108.41
2022-01-23,17434.026553908876,11820.64710131728,23085.716165114205,16693.96
2022-01-24,17064.95575212116,11091.736411150374,22752.33896368713,12990.16
2022-01-25,16862.377937722027,11322.808159790467,22676.713070569564,13712.07
2022-01-26,17327.468639404924,11485.661429556556,23344.104835008973,11107.62
2022-01-27,18753.1846998947,12771.491909016988,24328.858449568157,20291.93
2022-01-28,21016.12944373188,15264.325011122042,27255.08641970556,16894.97
2022-01-29,23236.521183577883,17210.99597743853,29463.9049185514,25116.05
2022-01-30,19177.185474672755,13686.941204911478,24935.31822338929,18529.53
2022-01-31,18544.953623839567,12713.047811589417,24505.653705998146,12385.73
2022-02-01,18047.86459892249,12669.24148120582,24122.071069847632,16281.16
2022-02-02,18195.544011429945,13004.399901221936,23855.23757575113,12436.07
2022-02-03,19289.623080687063,13358.604745719042,25112.06063670415,14044.67
2022-02-04,21215.387969600062,15604.779184411313,26797.103083036185,15301.05
2022-02-05,23101.53895555115,17213.300532365534,28355.741930305576,24552.33
2022-02-06,18718.98503897925,13102.336030905746,24309.577146871536,17939.1
2022-02-07,17782.061246580553,12084.48613426768,23703.12762042713,14316.26
2022-02-08,17005.56996352503,11154.890781742644,23156.848982935047,14620.52
2022-02-09,16905.023493999768,11241.853668004946,22909.520589675776,13493.83
2022-02-10,17786.95354182579,12021.60973231297,23542.43755535365,18249.59
2022-02-11,19540.479983778987,13843.859574798813,25340.048361503697,28631.86
2022-02-12,21297.01954655221,15152.627686788546,27262.98107040102,29449.51
2022-02-13,16829.060291891743,10983.498852561064,22861.844761230463,20125.39
2022-02-14,15851.388636898644,9894.812557538393,21357.006891164347,18881.35
2022-02-15,15078.168919539425,9070.305801491162,21072.73432971833,10668.92
2022-02-16,15023.250648012538,8895.018168408953,20750.39863160765,10271.69
2022-02-17,15990.566407051472,10530.42397208392,22314.58493606975,22711.47
2022-02-18,17865.809512112384,12140.673822780049,23948.954220803786,12406.18
2022-02-19,19776.26828634525,14015.349448861169,25480.470628593463,19133.28
2022-02-20,15489.738793896931,9705.481748725191,21231.45626440531,15835.59
2022-02-21,14715.898475996,8928.389226916019,20724.147457726325,20636.63
2022-02-22,14163.536338987662,8167.333614385389,20503.77705516071,11229.58
2022-02-23,14341.010519053229,8447.508645306814,20172.5853827198,18966.96
2022-02-24,15546.79205288761,9427.917597028332,21138.24584538766,15048.09
2022-02-25,17661.280086690716,11878.312322318954,23311.23508572141,18035.13
2022-02-26,19806.76192786402,13554.159517562975,26181.37607446114,17667.07
2022-02-27,15746.43678015191,10386.918624480182,21216.265245682407,19538.17
2022-02-28,15185.883165816873,9070.671176276406,20283.266653257728,11823.71
2022-03-01,14830.36384535685,8943.987645617222,20317.12415633567,14395.09
2022-03-02,15185.33785920942,9549.232684506169,20585.85198966704,13900.85
2022-03-03,16547.03797390593,11120.924404775644,22272.24044108741,15756.26
2022-03-04,18794.298864581157,12979.016159387043,24052.697818204342,11729.1
2022-03-05,21048.51015964515,15187.239916698263,26702.18751183702,18449.65
2022-03-06,17072.61448735128,11373.445361662732,22739.825238036938,18326.02
2022-03-07,16572.532343722003,10853.570559080808,22619.275419534817,15645.63
2022-03-08,16254.409850804155,10600.32885608562,22383.19424583089,14830.63
2022-03-09,16625.061643792847,11093.439401435728,22622.04695506473,11745.79
2022-03-10,17982.470043803853,12409.94138063208,23726.89530745285,14856.48
2022-03-11,20207.528882230108,14382.409326163186,25840.83294879537,15889.18
2022-03-12,22423.909192299165,16694.37439571377,28676.06409187484,19818.22
2022-03-13,18396.96995173749,12922.646227898,24263.23384616749,19658.32
2022-03-14,17835.098595523297,11931.152305281892,23362.58578105799,14075.02
2022-03-15,17446.880032721267,12142.377589442764,23350.05766980417,18566.69
2022-03-16,17741.468755042442,12270.481799704978,23571.115621469195,10481.09
2022-03-17,19019.027159126428,13386.139496450556,25052.59509758189,17434.32
2022-03-18,21162.419975659268,15448.388962955743,26711.168455895928,16467.64
2022-03-19,23297.043072448312,17643.55790461952,29387.39568467016,20945.76
2022-03-20,19189.71036917516,13319.853406488612,25055.02066820066,14213.48
2022-03-21,18549.983635930927,12334.86240710846,24075.79621408522,21465.06
2022-03-22,18087.343474206777,12220.88717754713,23862.77331435801,10211.34
2022-03-23,18311.57517416926,12944.975833061028,24157.06379426959,18844.25
2022-03-24,19523.231262154237,13826.265591617412,25163.847870871763,16531.26
2022-03-25,21605.35896747066,15968.162203361742,27675.20023731489,13881.98
2022-03-26,23683.36892461383,18389.434482423258,29613.567882950963,20484.64
2022-03-27,19523.966688947487,14023.137820638169,25339.187177472213,16909.96
2022-03-28,18836.52955414056,13253.737982641036,24794.752764897265,9821.43
2022-03-29,18330.324648412523,12782.491374141504,24283.19085885733,15508.01
2022-03-30,18514.93973319197,13047.527454567617,24328.20187719984,16440.97
2022-03-31,19690.78638266625,14031.42916464785,25212.523705338623,16398.53
2022-04-01,21740.861852705995,15903.796960866524,27294.046588884597,
2022-04-02,23790.644320130665,17970.466527517063,29401.94702951893,
2022-04-03,19607.041780914,13739.012581710014,25582.64546172129,
2022-04-04,18899.77619948918,13318.109526616969,24535.180193762342,
2022-04-05,18378.598416821445,12827.856017987324,23952.99356233096,
2022-04-06,18553.7052161346,12431.51562997799,24327.024806871606,
2022-04-07,19726.21864674197,13858.807501107489,25519.07949941538,
2022-04-08,21779.914769329964,16150.703362719085,27612.00387964994,
2022-04-09,23841.07776205419,17739.261123521414,29432.216148274096,
2022-04-10,19677.40129363385,14091.461115703256,25062.68427775381,
2022-04-11,18999.32067582738,13452.162311147107,24683.05907411774,
2022-04-12,18517.17345747277,12842.529424478358,24824.39526310666,
2022-04-13,18741.56217015419,13142.670265172592,24035.802590592783,
2022-04-14,19973.781711381765,13834.581329847048,25486.67205590928,
2022-04-15,22097.50090056349,16281.95254251504,27829.135033829487,
2022-04-16,24238.576418203527,18262.89169521706,30304.609654527903,
2022-04-17,20163.923119968884,14162.386987491816,25865.50148682942,
2022-04-18,19582.82605715333,13666.282063406854,25071.149773375484,
2022-04-19,19204.0933474508,13352.33348799295,24888.84809676961,
2022-04-20,19536.42468820072,13786.976069479422,24853.242421314662,
2022-04-21,20878.85863223737,14757.205324045532,26531.194071753165,
2022-04-22,23112.48831306943,17552.029257614773,28905.54462230704,
2022-04-23,25360.3234804052,19718.90098476787,31317.244325063435,
2022-04-24,21386.22198469659,16218.066796505902,27212.586112256744,
2022-04-25,20896.27470122937,15245.821244093282,26579.563357947754,
2022-04-26,20596.041238987244,15201.1793638538,26264.6107006132,
2022-04-27,20991.00901842524,15450.063846208375,26734.23848299775,
2022-04-28,22377.136281646064,16696.0723896408,28043.46300160113,
2022-04-29,24632.665891477354,18965.21363240681,30043.05471821098,
2022-04-30,26878.08476120532,21054.288804981363,32748.29640994082,
2022-05-01,22875.14893851612,17241.443507150936,28361.77403425856,
2022-05-02,22328.35522064515,16557.0238972115,28086.508511301,
2022-05-03,21942.25363460472,16272.696685857118,28442.49786720743,
2022-05-04,22221.97055583926,16278.760327794,28105.523603860725,
2022-05-05,23463.800513230475,17656.558184120866,28995.380686394885,
2022-05-06,25547.051404099817,19805.156523328857,31395.953001798884,
2022-05-07,27594.016287696963,21828.05087323356,33192.632692583305,
2022-05-08,23368.990631351884,17604.569702291632,29596.244414329198,
2022-05-09,22579.71531046304,16719.861535643257,28067.694004602425,
2022-05-10,21934.63972597413,16048.24774188983,27812.992343498747,
2022-05-11,21943.37546336208,16319.738821035196,27455.413681416117,
2022-05-12,22907.199807706314,17699.008990061808,29106.81225880252,
2022-05-13,24710.79569853881,19246.430629563463,30563.87396887429,
2022-05-14,26482.10370459483,20731.558199703257,32691.807279271845,
2022-05-15,21991.20779654445,16424.712314550026,27794.08125011541,
2022-05-16,20951.63854022973,15274.76093534945,26462.437211646647,
2022-05-17,20077.491723372084,14808.666251613688,25905.43391005024,
2022-05-18,19883.73671690771,14064.730071132968,25526.597169514756,
2022-05-19,20676.577880751065,14716.687342514291,26401.863895666724,
2022-05-20,22345.05959719938,16490.65294836513,27753.817192898263,
2022-05-21,24020.794398272268,18043.57104683636,29293.65177968772,
2022-05-22,19476.739623733083,13415.230278805302,25184.539489622694,
2022-05-23,18428.40955202158,12665.772402212864,24450.00457874061,
2022-05-24,17590.923896660817,11495.715174707682,23502.47921957265,
2022-05-25,17479.26931717806,11618.156732623176,22819.52171989008,
2022-05-26,18398.638994484063,12664.735123436798,24532.14185632259,
2022-05-27,20236.04192609817,14875.434270546031,26689.33601659595,
2022-05-28,22120.06177069648,16242.712219801022,27439.198819629702,
2022-05-29,17819.690311660164,12075.627534674371,23316.92432663521,
2022-05-30,17045.621383940528,11488.423795329598,23033.172081199536,
2022-05-31,16507.404349851076,11090.795418366828,22151.5959558918,
2022-06-01,16713.83129723916,10834.317882466115,22645.584877714376,
2022-06-02,17963.419928936615,12108.50559002808,23728.746976729057,
2022-06-03,20136.18019069761,14277.432079989863,25739.289765934525,
2022-06-04,22353.540428474767,16432.218706804746,27882.159510454032,
2022-06-05,18377.3537845634,12496.898801691896,23634.09426976018,
2022-06-06,17911.366115338566,11884.80253934559,24023.45267553516,
2022-06-07,17658.539878997763,12442.899091509387,23638.69616532303,
2022-06-08,18121.603584965043,12444.809641599342,23836.213840359072,
2022-06-09,19593.684376258512,13850.449718388543,25094.40214832964,
2022-06-10,21950.207704530814,16085.892262682928,27407.947104522184,
2022-06-11,24308.93622899287,18598.014782925064,30037.987083146338,
2022-06-12,20429.065522784844,14763.531152309844,26507.481515782118,
2022-06-13,20012.75536975233,14170.670292843097,25847.98454966612,
2022-06-14,19762.48930066856,14391.887312572866,25214.943808377822,
2022-06-15,20181.63091695969,14251.524924399026,25924.575713184546,
2022-06-16,21565.034319118884,15357.904545967316,27525.17476764163,
2022-06-17,23790.8931466126,17483.315126028203,29769.98481909182,
2022-06-18,25980.70169728213,20257.53417610034,31732.009538845712,
2022-06-19,21898.247802417904,16214.459491148604,28082.06131016236,
2022-06-20,21251.01903311118,15643.028019996662,26984.851152402192,
2022-06-21,20747.418303848783,15181.37091035914,26587.41026167315,
2022-06-22,20897.161367429293,15125.038337835564,26153.86845944764,
2022-06-23,22001.717884992893,16299.740501562046,27448.183943761356,
2022-06-24,23945.985241662544,18319.89484449379,29645.35716616694,
2022-06-25,25858.07340565424,19869.28339835894,31895.14790908451,
2022-06-26,21508.12536685773,15613.59671840128,27172.767796350505,
2022-06-27,20609.55948165682,15079.466988412629,26234.89629116556,
2022-06-28,19876.13429773275,14097.040989378202,25395.90495632628,
2022-06-29,19822.212488652745,14062.055049289263,25606.046211904348,
2022-06-30,20753.08922718296,14620.447394870183,26432.435812836164,
2022-07-01,22556.57721798594,16728.47699617074,28526.20567462877,
2022-07-02,24362.72905525198,18627.897097160007,30196.310749936627,
2022-07-03,19942.62305816444,14288.944122211476,25308.985714636245,
2022-07-04,19009.599730311344,13241.217593391102,25234.513277148548,
2022-07-05,18276.349415138266,12954.804445326286,24299.410847906754,
2022-07-06,18255.226954237954,11990.732509011405,23915.67298264413,
2022-07-07,19248.65705680774,13453.736766751435,24836.509745628155,
2022-07-08,21140.820229441757,15270.466967962184,27133.53543457333,
2022-07-09,23057.49687800281,17226.79023431441,28894.64973637471,
2022-07-10,18764.992086955528,13436.904388853416,24531.812051638048,
2022-07-11,17971.52408629531,11741.057393075218,24042.092528806712,
2022-07-12,17384.472474432463,11557.9692023956,22641.02582935815,
2022-07-13,17510.857262777885,11557.735210628703,23660.44596478797,
2022-07-14,18647.90760988728,13252.34871492282,24751.67862491313,
2022-07-15,20674.90529578629,14802.51492666422,26847.41444910969,
2022-07-16,22713.17593108,16980.66791204242,28233.971921539895,
2022-07-17,18525.14610520053,12817.871942412545,24386.884703022424,
2022-07-18,17815.84562513348,12360.143538881812,23456.34681246981,
2022-07-19,17290.24760840376,11694.38019255181,23450.779190191653,
2022-07-20,17453.814843381024,12065.427666806703,23081.88625596024,
2022-07-21,18603.10936086754,13102.378174927868,24330.3390220516,
2022-07-22,20617.649129442845,15270.73694658546,26249.856539715165,
2022-07-23,22619.884550338906,16749.441586301436,28120.442712858083,
2022-07-24,18374.213465575904,12623.529623126216,24404.222741397854,
2022-07-25,17588.415154719936,11644.346850231645,23533.132729548848,
2022-07-26,16970.898182380475,11220.707046952271,23050.13311467585,
2022-07-27,17031.133322272886,11078.04472892435,22846.49505921157,
2022-07-28,18070.13194519248,11589.11636752172,24280.977092552333,
2022-07-29,19972.1577569782,14459.58996320697,26393.777590458594,
2022-07-30,21864.54894838388,16239.444994224908,27673.36304511559,
2022-07-31,17516.57414076589,11723.124152843951,23222.179127159696,
2022-08-01,16640.707418380087,10921.24105854605,22617.79815008698,
2022-08-02,15949.722128666355,10396.885677413358,21544.374030015384,
2022-08-03,15956.979356106684,10289.061448332925,21624.15780687721,
2022-08-04,16966.775858617773,11078.61652803361,22839.14397866789,
2022-08-05,18865.943345201336,12789.07156528401,24770.9247747294,
2022-08-06,20783.579621423338,15338.517454825227,26997.32123664137,
2022-08-07,16489.837819252178,10905.583898665527,22039.7382785998,
2022-08-08,15697.16111774703,9395.041262175331,21104.67907512391,
2022-08-09,15117.363970428309,9281.360425715242,21458.64084659223,
2022-08-10,15261.936255836354,9687.856714868694,21040.75547851213,
2022-08-11,16432.4348121723,10803.713657807975,22004.486981890277,
2022-08-12,18512.153073137542,12795.309917601202,24195.543616564235,
2022-08-13,20625.947370311664,14346.212918158935,26533.906216914216,
2022-08-14,16539.14341208576,10746.510361078876,21810.435480316788,
2022-08-15,15958.906973034516,9967.087448986516,21704.37475777796,
2022-08-16,15591.475867352448,9977.33609278728,21483.241340336524,
2022-08-17,15942.625227012655,9939.626662946435,21318.337274531183,
2022-08-18,17308.22582350583,11746.038369976386,23138.61506721193,
2022-08-19,19566.081241363085,13921.439587711937,25416.687768798387,
2022-08-20,21835.917516417703,15834.148298275475,27279.683250403497,
2022-08-21,17878.44389999365,12604.235994565672,23728.385457244567,
2022-08-22,17396.86417982826,11668.981788858022,23080.217842776536,
2022-08-23,17094.23141142843,11319.781745906372,22656.368189883688,
2022-08-24,17474.01436893252,11646.063519899386,23299.83395799726,
2022-08-25,18830.732361900416,13089.214877723003,24857.19270333594,
2022-08-26,21041.84184650194,14899.027810333218,26710.179319997795,
2022-08-27,23227.746848955416,17292.20716062272,28994.874679921293,
2022-08-28,19150.85110154813,13546.779469727184,25116.24480108897,
2022-08-29,18517.03142057066,12939.153132156249,24303.86162841713,
2022-08-30,18032.926137612725,12405.058827815024,23698.678783340318,
2022-08-31,18206.408684890437,12328.159441199734,23867.938083502275,
2022-09-01,19337.105556468163,13511.923879355649,24888.53128161011,
2022-09-02,21308.145360094622,15292.445264647671,27029.476446258886,
2022-09-03,23246.01488019783,17687.41040970937,29003.50688669407,
2022-09-04,18919.444459135982,13139.215413494288,25247.346081940606,
2022-09-05,18040.707008898105,12259.54748600928,24282.128445556427,
2022-09-06,17322.72948468179,11228.905386421638,23168.785967455504,
2022-09-07,17279.39203183924,11739.444212080369,23328.12586407709,
2022-09-08,18215.87907978456,12467.139945752207,24583.181822238632,
2022-09-09,20020.27394250542,14147.416547557694,25892.86914996856,
2022-09-10,21823.277341432964,16135.681725529936,27302.69631979237,
2022-09-11,17396.97617116098,11809.776594200674,23376.48590639264,
2022-09-12,16456.05023222179,10706.933866112988,22301.160883918965,
2022-09-13,15714.818472348676,9764.311597304446,21551.878297564635,
2022-09-14,15687.501873952078,10096.847933556386,21622.22349926589,
2022-09-15,16678.568345971515,10925.880039193871,22460.73381402177,
2022-09-16,18574.351388500367,13019.105342524585,24536.543509528605,
2022-09-17,20502.82227113036,14789.949897192728,26495.601672061977,
2022-09-18,16232.440504810904,10515.987934271488,22463.32851515541,
2022-09-19,15473.467967760558,9320.132933630175,21689.660895751364,
2022-09-20,14935.14510869806,9491.958471486449,20962.92718734712,
2022-09-21,15126.102580991375,8941.83967138888,20835.459413322485,
2022-09-22,16344.869326842354,10410.23225730114,22883.68429982484,
2022-09-23,18471.66411133548,12362.004598141632,24821.244678884304,
2022-09-24,20628.34518871553,14601.69348673506,27117.427733572276,
2022-09-25,16577.437680064875,10786.7550477811,22372.80066930402,
2022-09-26,16023.61883313867,10066.777074970303,21555.34265965751,
2022-09-27,15671.05456107596,9785.396342974876,21359.57964699773,
2022-09-28,16023.955898872542,9870.572047750711,21496.75101544022,
2022-09-29,17377.212133175082,11662.524182263016,23265.01100598352,
2022-09-30,19608.2839196086,13420.162217846388,25455.20671462764,
2022-10-01,21837.22807229293,15713.178267210718,27436.293850107704,
2022-10-02,17825.771384527918,12625.246702588836,23481.58969870861,
2022-10-03,17278.812277131663,11847.930610607713,23257.54752309613,
2022-10-04,16901.743183974424,11106.329013498062,22925.05794378911,
2022-10-05,17200.96273157962,11353.59891890656,22536.407522918547,
2022-10-06,18474.43578055692,12579.588513095032,24546.52303921436,
2022-10-07,20603.486813628624,14909.840713729009,26505.76861089184,
2022-10-08,22712.70132184104,16587.242950649754,28424.207984038378,
2022-10-09,18568.856225926964,12751.697460474124,24736.801823710604,
2022-10-10,17882.262411393654,12007.476392768329,23632.91736083621,
2022-10-11,17363.917048561932,11368.716061650275,23033.156115545346,
2022-10-12,17525.83985590903,11515.922047284885,23369.976242736677,
2022-10-13,18671.456665876696,12736.447335322153,24369.10218007585,
2022-10-14,20687.22110311929,14757.398952868169,26440.365289003777,
2022-10-15,22702.35422796077,16945.22957049356,28734.684355558948,
2022-10-16,18487.62810434609,12809.41571672005,24482.63247895306,
2022-10-17,17756.58086747401,11932.939431840568,23320.719598296557,
2022-10-18,17222.564897721822,11317.769274277838,22701.17161873322,
2022-10-19,17399.005513979126,11447.96018857862,23140.320254173224,
2022-10-20,18589.73602071991,12825.128882639036,24598.1727320152,
2022-10-21,20680.60153584709,15144.82894090132,26718.206637043982,
2022-10-22,22799.212160093437,16707.2267401555,28450.11924706177,
2022-10-23,18713.771219303453,12434.863074719677,24780.53762275496,
2022-10-24,18134.364992993687,12075.167900673248,23971.485188278508,
2022-10-25,17770.113469289823,11790.588546551864,23939.5949759896,
2022-10-26,18129.55662370296,12207.589739096678,23814.7135918564,
2022-10-27,19511.13837245469,13638.883996155811,25131.993716655223,
2022-10-28,21794.97628028674,16480.18056419004,27356.60480090329,
2022-10-29,24102.792696187626,18445.055074871103,29957.35810579768,
2022-10-30,20196.92776296005,14288.966891797269,26211.282146077498,
2022-10-31,19781.815182140184,13955.257893378202,25732.3891834619,
2022-11-01,19561.31465883615,13433.848405222334,25515.016989260443,
2022-11-02,20039.26998869131,14125.077345195014,25960.67807614352,
2022-11-03,21510.14964660932,15805.439223763677,27629.17503165744,
2022-11-04,23850.953067600854,17598.068312237552,30278.326537801404,
2022-11-05,26181.25395193589,20510.54482840706,32008.71238046516,
2022-11-06,22262.297379183896,16233.762516575382,28232.313575671826,
2022-11-07,21798.528744194744,15853.026136707977,27920.255094508662,
2022-11-08,21494.946454311983,15209.901967268475,27039.43350499333,
2022-11-09,21857.646313737157,15711.92601346592,27669.319081102,
2022-11-10,23184.414405277043,17246.397717468797,29084.3933382684,
2022-11-11,25356.55260796277,18893.567421261425,31115.19230668473,
2022-11-12,27498.81000918231,21470.343960711907,33520.313642920046,
2022-11-13,23378.339853797395,17561.79293461881,29651.650602878744,
2022-11-14,22706.063758305645,16925.97444066349,28511.16052054581,
2022-11-15,22193.839601592463,16326.698210532442,27986.432344049572,
2022-11-16,22354.80612618077,16747.187991132218,28126.87350118259,
2022-11-17,23493.766661998307,17946.16137597772,30014.64244177408,
2022-11-18,25498.80205088061,19838.087404816182,31715.94406449872,
2022-11-19,27500.992140776405,21152.178003713045,33496.92608608119,
2022-11-20,23273.171599357385,17890.895447014795,29330.100847808542,
2022-11-21,22531.10770571953,17108.855364346655,28449.69784185808,
2022-11-22,21990.502113744187,15949.43814467132,27604.48491690352,
2022-11-23,22167.194693757807,16965.223543805798,28109.496901417075,
2022-11-24,23367.436278550893,17808.226816978367,29335.381868694905,
2022-11-25,25479.424016503373,19554.1621996726,31518.08532772556,
2022-11-26,27632.98142631548,21647.893328643506,33936.62486402052,
2022-11-27,23598.31064473946,18421.691010683968,29290.35641493256,
2022-11-28,23087.20522566888,17188.221128225323,29420.10872827551,
2022-11-29,22810.125113681144,16892.764422858283,29104.66741781408,
2022-11-30,23276.5104586949,17076.13511457244,29033.31294554632,
2022-12-01,24785.198619322942,18275.083327556516,31170.087251591,
2022-12-02,27216.134601594065,21736.50006801233,33327.64917233937,
2022-12-03,29690.25268138496,23781.405943851103,35481.96623996799,
2022-12-04,25968.451579286084,20174.34533050323,31681.852598338413,
2022-12-05,25753.045782894376,20000.2705129831,32001.607864872472,
2022-12-06,25745.08838982748,19851.761596820787,31580.98694994222,
2022-12-07,26444.935569652167,20291.168076269943,32343.85003955067,
2022-12-08,28142.91028496568,21895.024961417937,34157.63662973124,
2022-12-09,30711.248853185465,24491.712854901045,36908.50276494898,
2022-12-10,33264.2016586737,27090.68106415002,39620.46392165125,
2022-12-11,29557.204347482617,23719.83576889997,35852.46206035635,
2022-12-12,29288.49663370536,23142.85240191824,35476.037180554165,
2022-12-13,29156.57934549184,23330.96596260055,35269.90661173956,
2022-12-14,29660.875918406586,23534.19670020466,35750.40411103128,
2022-12-15,31092.45304907266,24609.3187757141,36896.94501300633,
2022-12-16,33325.98221101342,27048.179502851897,39460.44892086156,
2022-12-17,35479.8125646462,29198.166626073635,41697.90367753547,
2022-12-18,31315.071944437022,25675.031967540224,37440.198094656575,
2022-12-19,30537.17452448108,24727.990591348836,36367.91731815895,
2022-12-20,29853.128349820097,23617.77569094708,36488.79982995936,
2022-12-21,29772.01252104344,23717.778894434552,35953.08813239963,
2022-12-22,30595.483252539467,24373.45055393028,36625.76556435887,
2022-12-23,32209.49582295761,26055.67414112073,38478.00087766976,
2022-12-24,33744.11893513345,27815.282519327837,39642.310314572656,
2022-12-25,28972.36466379714,22895.148899458087,35198.24937375407,
2022-12-26,27611.41942561141,21882.267081880284,33949.206415560104,
2022-12-27,26379.67614868222,20513.742286059947,32563.986635348363,
2022-12-28,25796.944390208817,19546.52379415505,31823.11033864356,
2022-12-29,26174.70437084595,19563.423029469315,32011.753735284048,
2022-12-30,27407.59830117038,21077.27444664917,33765.397081592084,
2022-12-31,28633.04131618749,22517.603268509494,34839.43991679313,
2023-01-01,23629.88028433173,17721.07619517558,29737.197779195223,
2023-01-02,22119.49017109495,15588.09672123163,28187.87257593769,
2023-01-03,20822.71142842256,14888.38481533431,26515.367608182183,
2023-01-04,20260.007416974837,13788.6280727644,26755.75207547507,
2023-01-05,20741.70899845984,14406.616106692622,27185.734488581536,
2023-01-06,22159.53972599827,16310.266243206355,28626.834906900243,
