ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-08-08,20710.031257842813,11591.234755145062,22911.21307410364,20002.584470634756,21490.585760496924,-3416.534167791079,-3416.534167791079,-3416.534167791079,-1098.0114101364104,-1098.0114101364104,-1098.0114101364104,-2318.522757654669,-2318.522757654669,-2318.522757654669,0.0,0.0,0.0,17293.497090051733
2022-08-09,20717.606054764274,11356.042231113302,22544.010919480916,20001.447122347727,21500.18988280744,-3803.397600549197,-3803.397600549197,-3803.397600549197,-1457.0638652426856,-1457.0638652426856,-1457.0638652426856,-2346.333735306511,-2346.333735306511,-2346.333735306511,0.0,0.0,0.0,16914.208454215077
2022-08-10,20725.18085168573,11713.245681232882,22293.622699244286,20000.481027678416,21509.52605625174,-3714.401038876561,-3714.401038876561,-3714.401038876561,-1357.378027542359,-1357.378027542359,-1357.378027542359,-2357.0230113342027,-2357.0230113342027,-2357.0230113342027,0.0,0.0,0.0,17010.77981280917
2022-08-11,20732.75564860719,12472.865811371794,22818.23482734641,20000.061318595242,21520.716908167295,-2713.3923199692526,-2713.3923199692526,-2713.3923199692526,-363.75162254071364,-363.75162254071364,-363.75162254071364,-2349.640697428539,-2349.640697428539,-2349.640697428539,0.0,0.0,0.0,18019.36332863794
2022-08-12,20740.330445528652,14487.537618972889,25098.899768300485,19998.020236209377,21535.85706657223,-886.896924119848,-886.896924119848,-886.896924119848,1436.8394301537953,1436.8394301537953,1436.8394301537953,-2323.7363542736434,-2323.7363542736434,-2323.7363542736434,0.0,0.0,0.0,19853.433521408806
2022-08-13,20747.905242450113,16330.714508769734,26880.076472681645,19996.96977011942,21551.900808050214,962.302884297722,962.302884297722,962.302884297722,3241.692435599127,3241.692435599127,3241.692435599127,-2279.3895513014054,-2279.3895513014054,-2279.3895513014054,0.0,0.0,0.0,21710.208126747835
2022-08-14,20755.48003937157,12743.429692787888,23419.044021125326,19996.83940779888,21567.944549528194,-2619.5510793017943,-2619.5510793017943,-2619.5510793017943,-402.3269402986031,-402.3269402986031,-402.3269402986031,-2217.2241390031913,-2217.2241390031913,-2217.2241390031913,0.0,0.0,0.0,18135.928960069778
2022-08-15,20763.05483629303,11659.625515784965,22805.842390796242,19998.005975225813,21583.988291006175,-3236.41700242908,-3236.41700242908,-3236.41700242908,-1098.0114101344434,-1098.0114101344434,-1098.0114101344434,-2138.405592294637,-2138.405592294637,-2138.405592294637,0.0,0.0,0.0,17526.63783386395
2022-08-16,20770.629633214492,11846.455630442553,22566.889693299385,19999.21093675577,21599.94063646672,-3501.6851711926674,-3501.6851711926674,-3501.6851711926674,-1457.0638652415337,-1457.0638652415337,-1457.0638652415337,-2044.621305951133,-2044.621305951133,-2044.621305951133,0.0,0.0,0.0,17268.944462021824
2022-08-17,20778.20443013595,11928.428134954607,23132.004909367137,19994.588875801477,21616.141724909212,-3295.4222801461715,-3295.4222801461715,-3295.4222801461715,-1357.378027539237,-1357.378027539237,-1357.378027539237,-1938.0442526069344,-1938.0442526069344,-1938.0442526069344,0.0,0.0,0.0,17482.782149989776
2022-08-18,20785.77922705741,13575.945562102264,23628.40646847006,19994.875116825788,21638.494372264242,-2185.032556527546,-2185.032556527546,-2185.032556527546,-363.7516225461228,-363.7516225461228,-363.7516225461228,-1821.2809339814235,-1821.2809339814235,-1821.2809339814235,0.0,0.0,0.0,18600.746670529865
2022-08-19,20793.35402397887,15276.352771491775,25555.34147450682,19995.826655090816,21660.81508507487,-260.4656207997321,-260.4656207997321,-260.4656207997321,1436.8394301526166,1436.8394301526166,1436.8394301526166,-1697.305050952349,-1697.305050952349,-1697.305050952349,0.0,0.0,0.0,20532.88840317914
2022-08-20,20800.92882090033,17007.33106611232,27861.27162103815,19995.81770472398,21683.135797885494,1672.313663152968,1672.313663152968,1672.313663152968,3241.69243559767,3241.69243559767,3241.69243559767,-1569.3787724447016,-1569.3787724447016,-1569.3787724447016,0.0,0.0,0.0,22473.2424840533
2022-08-21,20808.50361782179,13803.26781104629,24545.414060768653,19994.05057842639,21700.386689312476,-1843.2908230563914,-1843.2908230563914,-1843.2908230563914,-402.32694029918366,-402.32694029918366,-402.32694029918366,-1440.963882757208,-1440.963882757208,-1440.963882757208,0.0,0.0,0.0,18965.212794765397
2022-08-22,20816.07841474325,12689.184225488945,24020.77461894159,19992.194463240707,21712.832103565,-2413.6368294357726,-2413.6368294357726,-2413.6368294357726,-1098.011410131084,-1098.011410131084,-1098.011410131084,-1315.6254193046884,-1315.6254193046884,-1315.6254193046884,0.0,0.0,0.0,18402.441585307475
2022-08-23,20823.653211664714,12549.897372022333,23661.324130591616,19990.338348055026,21728.068222710677,-2653.9945325138688,-2653.9945325138688,-2653.9945325138688,-1457.0638652417688,-1457.0638652417688,-1457.0638652417688,-1196.9306672721,-1196.9306672721,-1196.9306672721,0.0,0.0,0.0,18169.658679150845
2022-08-24,20831.22800858617,13169.849051994199,23791.316910736023,19988.551375229265,21744.66631352328,-2445.7245735967426,-2445.7245735967426,-2445.7245735967426,-1357.3780275403674,-1357.3780275403674,-1357.3780275403674,-1088.3465460563752,-1088.3465460563752,-1088.3465460563752,0.0,0.0,0.0,18385.503434989427
2022-08-25,20838.80280550763,13657.767223828017,24636.91442628275,19990.33955644661,21763.084991393745,-1356.8901214965704,-1356.8901214965704,-1356.8901214965704,-363.7516225438919,-363.7516225438919,-363.7516225438919,-993.1384989526787,-993.1384989526787,-993.1384989526787,0.0,0.0,0.0,19481.91268401106
2022-08-26,20846.37760242909,15727.38234521354,26489.459024606796,19986.980000322397,21777.650069224084,522.5654507940803,522.5654507940803,522.5654507940803,1436.839430156293,1436.839430156293,1436.839430156293,-914.2739793622127,-914.2739793622127,-914.2739793622127,0.0,0.0,0.0,21368.94305322317
2022-08-27,20853.95239935055,17644.134717211182,28486.887519995744,19986.03220871995,21793.166818820835,2387.3589218046004,2387.3589218046004,2387.3589218046004,3241.692435597548,3241.692435597548,3241.692435597548,-854.3335137929477,-854.3335137929477,-854.3335137929477,0.0,0.0,0.0,23241.31132115515
2022-08-28,20861.52719627201,14137.289057857088,25299.8798821925,19986.268995051356,21805.429320098527,-1217.759057266869,-1217.759057266869,-1217.759057266869,-402.32694030221376,-402.32694030221376,-402.32694030221376,-815.4321169646553,-815.4321169646553,-815.4321169646553,0.0,0.0,0.0,19643.76813900514
2022-08-29,20869.101993193468,13448.789743308864,24315.30929232334,19985.54378962885,21819.75713103996,-1897.1649530326192,-1897.1649530326192,-1897.1649530326192,-1098.0114101319907,-1098.0114101319907,-1098.0114101319907,-799.1535429006283,-799.1535429006283,-799.1535429006283,0.0,0.0,0.0,18971.93704016085
2022-08-30,20876.67679011493,13140.869230594873,23641.64184585003,19981.68003364831,21834.084941981397,-2263.5633516926264,-2263.5633516926264,-2263.5633516926264,-1457.063865240617,-1457.063865240617,-1457.063865240617,-806.4994864520096,-806.4994864520096,-806.4994864520096,0.0,0.0,0.0,18613.113438422304
2022-08-31,20884.25158703639,13174.372822140596,24411.796011783816,19976.268748217197,21854.777242117456,-2195.2334403582463,-2195.2334403582463,-2195.2334403582463,-1357.378027537245,-1357.378027537245,-1357.378027537245,-837.855412821001,-837.855412821001,-837.855412821001,0.0,0.0,0.0,18689.018146678143
2022-09-01,20891.82638395785,14452.507052278186,25228.705423830477,19975.096777516137,21875.898233309377,-1256.7258237316366,-1256.7258237316366,-1256.7258237316366,-363.7516225416608,-363.7516225416608,-363.7516225416608,-892.9742011899759,-892.9742011899759,-892.9742011899759,0.0,0.0,0.0,19635.100560226212
2022-09-02,20899.401180879308,15780.37784636208,27302.05334807334,19974.24331610438,21892.459856907768,465.86117302252796,465.86117302252796,465.86117302252796,1436.8394301599694,1436.8394301599694,1436.8394301599694,-970.9782571374415,-970.9782571374415,-970.9782571374415,0.0,0.0,0.0,21365.262353901835
2022-09-03,20906.97597780077,17490.935953612963,28274.31794412393,19974.176525594456,21909.37821335985,2171.312242703758,2171.312242703758,2171.312242703758,3241.6924356012773,3241.6924356012773,3241.6924356012773,-1070.3801928975197,-1070.3801928975197,-1070.3801928975197,0.0,0.0,0.0,23078.288220504524
2022-09-04,20914.55077472223,13737.161801954366,24841.051494953892,19971.563560332437,21928.01836961531,-1591.4485518040246,-1591.4485518040246,-1591.4485518040246,-402.3269403040187,-402.3269403040187,-402.3269403040187,-1189.1216115000059,-1189.1216115000059,-1189.1216115000059,0.0,0.0,0.0,19323.102222918205
2022-09-05,20922.125571643686,12830.925134296785,24016.944567876377,19970.318777614815,21948.253720840887,-2422.6403875109863,-2422.6403875109863,-2422.6403875109863,-1098.011410132898,-1098.011410132898,-1098.011410132898,-1324.6289773780882,-1324.6289773780882,-1324.6289773780882,0.0,0.0,0.0,18499.4851841327
2022-09-06,20929.70036856515,12817.859968436902,23659.871642872193,19970.54609946549,21968.489072066455,-2930.9488943481924,-2930.9488943481924,-2930.9488943481924,-1457.063865243419,-1457.063865243419,-1457.063865243419,-1473.8850291047734,-1473.8850291047734,-1473.8850291047734,0.0,0.0,0.0,17998.75147421696
2022-09-07,20937.27516548661,13064.736232151381,23553.86032978223,19971.57919357677,21988.724423292027,-2990.891733179252,-2990.891733179252,-2990.891733179252,-1357.3780275426266,-1357.3780275426266,-1357.3780275426266,-1633.513705636625,-1633.513705636625,-1633.513705636625,0.0,0.0,0.0,17946.38343230736
2022-09-08,20944.84996240807,13095.053741719286,24344.26923238831,19969.87076286494,22008.959774517603,-2163.6277534047604,-2163.6277534047604,-2163.6277534047604,-363.75162255077663,-363.75162255077663,-363.75162255077663,-1799.8761308539833,-1799.8761308539833,-1799.8761308539833,0.0,0.0,0.0,18781.22220900331
2022-09-09,20952.424759329526,14620.22629489236,26082.622030331506,19964.281427696245,22029.195125743172,-532.3354155230438,-532.3354155230438,-532.3354155230438,1436.8394301587914,1436.8394301587914,1436.8394301587914,-1969.174845681835,-1969.174845681835,-1969.174845681835,0.0,0.0,0.0,20420.08934380648
2022-09-10,20959.999556250987,16676.390540830074,27655.576863957725,19962.69098192813,22044.324852910635,1104.1292316516342,1104.1292316516342,1104.1292316516342,3241.6924356004874,3241.6924356004874,3241.6924356004874,-2137.563203948853,-2137.563203948853,-2137.563203948853,0.0,0.0,0.0,22064.12878790262
2022-09-11,20967.57435317245,12928.382861813408,23475.728928601508,19961.39996988444,22065.343330462263,-2703.583606641027,-2703.583606641027,-2703.583606641027,-402.3269403058242,-402.3269403058242,-402.3269403058242,-2301.2566663352027,-2301.2566663352027,-2301.2566663352027,0.0,0.0,0.0,18263.990746531425
2022-09-12,20975.14915009391,12110.348768285416,22710.611543201547,19957.690200364912,22086.655594005722,-3554.654052665739,-3554.654052665739,-3554.654052665739,-1098.0114101338052,-1098.0114101338052,-1098.0114101338052,-2456.6426425319337,-2456.6426425319337,-2456.6426425319337,0.0,0.0,0.0,17420.495097428167
2022-09-13,20982.723947015365,11467.78332593058,22203.46125223693,19951.782817325606,22107.96785754918,-4057.4494135700897,-4057.4494135700897,-4057.4494135700897,-1457.0638652383127,-1457.0638652383127,-1457.0638652383127,-2600.385548331778,-2600.385548331778,-2600.385548331778,0.0,0.0,0.0,16925.274533445277
2022-09-14,20990.298743936826,11566.85475032165,22244.229865851015,19948.02439771167,22129.28012109264,-4086.9018898053323,-4086.9018898053323,-4086.9018898053323,-1357.3780275386125,-1357.3780275386125,-1357.3780275386125,-2729.523862266719,-2729.523862266719,-2729.523862266719,0.0,0.0,0.0,16903.396854131493
2022-09-15,20997.873540858287,12404.370345939207,23103.337063010662,19945.63406523017,22150.39111314774,-3205.3078052011756,-3205.3078052011756,-3205.3078052011756,-363.75162254854564,-363.75162254854564,-363.75162254854564,-2841.55618265263,-2841.55618265263,-2841.55618265263,0.0,0.0,0.0,17792.56573565711
2022-09-16,21005.448337779748,13837.088788080398,24963.34901000793,19943.320732279466,22169.363686359935,-1497.6741648315124,-1497.6741648315124,-1497.6741648315124,1436.839430162468,1436.839430162468,1436.839430162468,-2934.51359499398,-2934.51359499398,-2934.51359499398,0.0,0.0,0.0,19507.774172948237
2022-09-17,21013.02313470121,15636.995144766572,26095.62356570455,19941.374543409882,22190.905733970838,234.67638264026218,234.67638264026218,234.67638264026218,3241.6924355990295,3241.6924355990295,3241.6924355990295,-3007.0160529587674,-3007.0160529587674,-3007.0160529587674,0.0,0.0,0.0,21247.699517341473
2022-09-18,21020.59793162267,11997.175028273292,23172.875131498335,19936.807519323807,22211.298794431066,-3460.6378826263976,-3460.6378826263976,-3460.6378826263976,-402.3269402961519,-402.3269402961519,-402.3269402961519,-3058.3109423302453,-3058.3109423302453,-3058.3109423302453,0.0,0.0,0.0,17559.960048996272
2022-09-19,21028.172728544127,11389.994787224263,22426.966855353723,19938.90708423182,22226.862383334657,-4186.303933369881,-4186.303933369881,-4186.303933369881,-1098.0114101304455,-1098.0114101304455,-1098.0114101304455,-3088.2925232394346,-3088.2925232394346,-3088.2925232394346,0.0,0.0,0.0,16841.868795174247
2022-09-20,21035.747525465587,10993.364478860556,22056.377360031125,19936.451378460988,22248.06456599675,-4554.565381205618,-4554.565381205618,-4554.565381205618,-1457.063865241115,-1457.063865241115,-1457.063865241115,-3097.5015159645036,-3097.5015159645036,-3097.5015159645036,0.0,0.0,0.0,16481.18214425997
2022-09-21,21043.32232238705,11292.970517398773,22340.21064852517,19927.349005076427,22270.8793256167,-4444.482720586049,-4444.482720586049,-4444.482720586049,-1357.3780275397428,-1357.3780275397428,-1357.3780275397428,-3087.104693046306,-3087.104693046306,-3087.104693046306,0.0,0.0,0.0,16598.839601801
2022-09-22,21050.89711930851,12097.066908935056,22841.92990244417,19924.486377802546,22293.989625449543,-3422.6065700463446,-3422.6065700463446,-3422.6065700463446,-363.75162254631454,-363.75162254631454,-363.75162254631454,-3058.8549475000304,-3058.8549475000304,-3058.8549475000304,0.0,0.0,0.0,17628.290549262165
2022-09-23,21058.471916229966,13770.955568238856,24833.452739083285,19924.92654226371,22312.49004290118,-1578.1934752123923,-1578.1934752123923,-1578.1934752123923,1436.8394301637163,1436.8394301637163,1436.8394301637163,-3015.032905376109,-3015.032905376109,-3015.032905376109,0.0,0.0,0.0,19480.278441017574
2022-09-24,21066.046713151423,15758.357588670151,27257.713947503442,19925.36670672487,22332.725394126755,283.3207129470697,283.3207129470697,283.3207129470697,3241.6924355989077,3241.6924355989077,3241.6924355989077,-2958.3717226518384,-2958.3717226518384,-2958.3717226518384,0.0,0.0,0.0,21349.36742609849
2022-09-25,21073.621510072888,12246.74654325738,23167.680799466405,19923.283624374784,22352.960745352328,-3294.294174320253,-3294.294174320253,-3294.294174320253,-402.3269402991817,-402.3269402991817,-402.3269402991817,-2891.9672340210714,-2891.9672340210714,-2891.9672340210714,0.0,0.0,0.0,17779.327335752634
2022-09-26,21081.19630699435,11630.408390164743,22805.652511337466,19916.532117505085,22373.1960965779,-3917.1874983604794,-3917.1874983604794,-3917.1874983604794,-1098.0114101342272,-1098.0114101342272,-1098.0114101342272,-2819.1760882262524,-2819.1760882262524,-2819.1760882262524,0.0,0.0,0.0,17164.00880863387
2022-09-27,21088.771103915806,11342.858652190833,22343.240856042466,19909.064078633874,22393.68769447046,-4200.568761811707,-4200.568761811707,-4200.568761811707,-1457.0638652439177,-1457.0638652439177,-1457.0638652439177,-2743.5048965677893,-2743.5048965677893,-2743.5048965677893,0.0,0.0,0.0,16888.202342104098
2022-09-28,21096.345900837263,11825.848560049231,22358.143738249986,19904.0878450744,22412.75937744076,-4025.871753138257,-4025.871753138257,-4025.871753138257,-1357.3780275408724,-1357.3780275408724,-1357.3780275408724,-2668.493725597384,-2668.493725597384,-2668.493725597384,0.0,0.0,0.0,17070.474147699006
2022-09-29,21103.920697758727,12200.085424775974,23708.075763178676,19903.49535914072,22430.102853207056,-2961.3490943279457,-2961.3490943279457,-2961.3490943279457,-363.7516225440835,-363.7516225440835,-363.7516225440835,-2597.597471783862,-2597.597471783862,-2597.597471783862,0.0,0.0,0.0,18142.57160343078
2022-09-30,21111.495494680188,14832.696322972071,25425.72959338132,19904.33344861278,22447.045858414993,-1097.229327714171,-1097.229327714171,-1097.229327714171,1436.8394301550436,1436.8394301550436,1436.8394301550436,-2534.068757869214,-2534.068757869214,-2534.068757869214,0.0,0.0,0.0,20014.266166966016
2022-10-01,21119.07029160165,16288.495318896681,27486.01722043612,19909.784012915774,22463.57008936235,760.8464518092486,760.8464518092486,760.8464518092486,3241.692435597451,3241.692435597451,3241.692435597451,-2480.845983788202,-2480.845983788202,-2480.845983788202,0.0,0.0,0.0,21879.916743410897
2022-10-02,21126.64508852311,12979.91932706113,23757.34119110644,19904.95810971006,22477.56976593572,-2842.776988602489,-2842.776988602489,-2842.776988602489,-402.32694029976227,-402.32694029976227,-402.32694029976227,-2440.450048302727,-2440.450048302727,-2440.450048302727,0.0,0.0,0.0,18283.86809992062
2022-10-03,21134.219885444567,11855.251724632397,23032.15092301176,19903.911286161856,22497.998290743926,-3512.9044435821793,-3512.9044435821793,-3512.9044435821793,-1098.01141013226,-1098.01141013226,-1098.01141013226,-2414.8930334499196,-2414.8930334499196,-2414.8930334499196,0.0,0.0,0.0,17621.31544186239
2022-10-04,21141.794682366024,11818.056581122744,23145.37951833093,19903.3789078977,22515.736245923676,-3862.665683299114,-3862.665683299114,-3862.665683299114,-1457.0638652427654,-1457.0638652427654,-1457.0638652427654,-2405.6018180563483,-2405.6018180563483,-2405.6018180563483,0.0,0.0,0.0,17279.12899906691
2022-10-05,21149.369479287485,11981.657107302508,23208.73382980293,19902.84652963354,22532.97335153518,-3770.73719517804,-3770.73719517804,-3770.73719517804,-1357.3780275411095,-1357.3780275411095,-1357.3780275411095,-2413.3591676369306,-2413.3591676369306,-2413.3591676369306,0.0,0.0,0.0,17378.632284109444
2022-10-06,21156.944276208946,12571.400489017873,24433.369398521354,19895.25956926111,22549.794230863954,-2802.0159701039643,-2802.0159701039643,-2802.0159701039643,-363.7516225455591,-363.7516225455591,-363.7516225455591,-2438.2643475584055,-2438.2643475584055,-2438.2643475584055,0.0,0.0,0.0,18354.928306104983
2022-10-07,21164.519073130406,14629.024678014386,25690.09838397921,19887.208251156317,22566.615110192724,-1042.875308288203,-1042.875308288203,-1042.875308288203,1436.839430156293,1436.839430156293,1436.839430156293,-2479.7147384444957,-2479.7147384444957,-2479.7147384444957,0.0,0.0,0.0,20121.643764842203
2022-10-08,21172.093870051864,16450.69525687958,27298.147248319965,19879.156933051516,22583.37218707501,705.2831218190954,705.2831218190954,705.2831218190954,3241.692435595993,3241.692435595993,3241.692435595993,-2536.4093137768973,-2536.4093137768973,-2536.4093137768973,0.0,0.0,0.0,21877.37699187096
2022-10-09,21179.668666973324,12341.67616590859,23582.146462679884,19867.091595582246,22600.083417264043,-3008.7011276099797,-3008.7011276099797,-3008.7011276099797,-402.326940302792,-402.326940302792,-402.326940302792,-2606.374187307187,-2606.374187307187,-2606.374187307187,0.0,0.0,0.0,18170.967539363344
2022-10-10,21187.243463894785,12125.535243338185,23106.598000647013,19860.08680585244,22615.960284074157,-3785.021181586869,-3785.021181586869,-3785.021181586869,-1098.0114101331671,-1098.0114101331671,-1098.0114101331671,-2687.0097714537023,-2687.0097714537023,-2687.0097714537023,0.0,0.0,0.0,17402.222282307917
2022-10-11,21194.818260816246,11314.546970839367,22721.259399710725,19856.177945896685,22630.226432769727,-4232.222292172481,-4232.222292172481,-4232.222292172481,-1457.0638652430002,-1457.0638652430002,-1457.0638652430002,-2775.1584269294794,-2775.1584269294794,-2775.1584269294794,0.0,0.0,0.0,16962.595968643764
2022-10-12,21202.393057737707,11411.627731823164,22366.05584328306,19854.262350232737,22651.088094652394,-4224.568875819384,-4224.568875819384,-4224.568875819384,-1357.378027537988,-1357.378027537988,-1357.378027537988,-2867.190848281396,-2867.190848281396,-2867.190848281396,0.0,0.0,0.0,16977.824181918324
2022-10-13,21209.967854659168,12222.813885799436,23544.481348314555,19851.033036514786,22670.960300633513,-3322.86046145487,-3322.86046145487,-3322.86046145487,-363.7516225396214,-363.7516225396214,-363.7516225396214,-2959.1088389152483,-2959.1088389152483,-2959.1088389152483,0.0,0.0,0.0,17887.107393204296
2022-10-14,21217.542651580625,14100.492867554856,25052.495001756746,19847.80372279683,22691.695813150214,-1609.8221705690214,-1609.8221705690214,-1609.8221705690214,1436.8394301599687,1436.8394301599687,1436.8394301599687,-3046.6616007289904,-3046.6616007289904,-3046.6616007289904,0.0,0.0,0.0,19607.7204810116
2022-10-15,21225.117448502086,15919.952597766945,27377.840169779312,19844.57440907888,22711.617007178662,116.22022157192966,116.22022157192966,116.22022157192966,3241.6924356010577,3241.6924356010577,3241.6924356010577,-3125.472214029128,-3125.472214029128,-3125.472214029128,0.0,0.0,0.0,21341.337670074015
2022-10-16,21232.692245423546,11876.333474443481,23058.508951232365,19841.630934528413,22731.45421363075,-3593.4975676214094,-3593.4975676214094,-3593.4975676214094,-402.3269402931197,-402.3269402931197,-402.3269402931197,-3191.1706273282894,-3191.1706273282894,-3191.1706273282894,0.0,0.0,0.0,17639.194677802137
2022-10-17,21240.267042345007,11110.843102101735,22063.79400036038,19838.710996241814,22749.645238765945,-4337.540635553961,-4337.540635553961,-4337.540635553961,-1098.0114101340741,-1098.0114101340741,-1098.0114101340741,-3239.529225419886,-3239.529225419886,-3239.529225419886,0.0,0.0,0.0,16902.726406791047
2022-10-18,21247.841839266464,10873.78918340048,22300.89886095202,19832.6643347095,22768.908386181298,-4723.660772013051,-4723.660772013051,-4723.660772013051,-1457.0638652418486,-1457.0638652418486,-1457.0638652418486,-3266.596906771203,-3266.596906771203,-3266.596906771203,0.0,0.0,0.0,16524.181067253412
2022-10-19,21255.416636187925,10939.131407254361,22246.702850543606,19825.973196740128,22792.232349518516,-4626.205610446791,-4626.205610446791,-4626.205610446791,-1357.3780275433694,-1357.3780275433694,-1357.3780275433694,-3268.8275829034224,-3268.8275829034224,-3268.8275829034224,0.0,0.0,0.0,16629.211025741133
2022-10-20,21262.991433109386,11978.317245020162,23713.138049862046,19823.190965625417,22812.98039699525,-3606.950737901544,-3606.950737901544,-3606.950737901544,-363.75162254109694,-363.75162254109694,-363.75162254109694,-3243.1991153604467,-3243.1991153604467,-3243.1991153604467,0.0,0.0,0.0,17656.04069520784
2022-10-21,21270.566230030847,13946.5396613502,25073.127699148277,19820.867917055275,22831.45304794087,-1750.4794981609984,-1750.4794981609984,-1750.4794981609984,1436.8394301612177,1436.8394301612177,1436.8394301612177,-3187.3189283222164,-3187.3189283222164,-3187.3189283222164,0.0,0.0,0.0,19520.086731869847
2022-10-22,21278.141026952304,16265.707438401294,26836.6316630689,19817.437806266422,22846.473595775642,142.17956358010645,142.17956358010645,142.17956358010645,3241.6924355996002,3241.6924355996002,3241.6924355996002,-3099.5128720194934,-3099.5128720194934,-3099.5128720194934,0.0,0.0,0.0,21420.32059053241
2022-10-23,21285.71582387376,12279.926983057192,23610.29199336137,19812.40227397486,22861.494143610416,-3381.2212956052854,-3381.2212956052854,-3381.2212956052854,-402.32694029614987,-402.32694029614987,-402.32694029614987,-2978.8943553091353,-2978.8943553091353,-2978.8943553091353,0.0,0.0,0.0,17904.494528268475
2022-10-24,21293.290620795226,12011.610283743898,23229.512928260327,19807.831319121196,22876.51469144519,-3923.4227135773885,-3923.4227135773885,-3923.4227135773885,-1098.0114101349814,-1098.0114101349814,-1098.0114101349814,-2825.4113034424076,-2825.4113034424076,-2825.4113034424076,0.0,0.0,0.0,17369.86790721784
2022-10-25,21300.865417716686,11656.021952984791,22692.378207083475,19801.765012447828,22899.699920513667,-4096.932979851729,-4096.932979851729,-4096.932979851729,-1457.0638652446512,-1457.0638652446512,-1457.0638652446512,-2639.869114607078,-2639.869114607078,-2639.869114607078,0.0,0.0,0.0,17203.932437864958
2022-10-26,21308.440214638144,11943.335991555628,23075.392149380084,19800.30063541161,22924.31669523146,-3781.3064968194158,-3781.3064968194158,-3781.3064968194158,-1357.3780275402476,-1357.3780275402476,-1357.3780275402476,-2423.928469279168,-2423.928469279168,-2423.928469279168,0.0,0.0,0.0,17527.133717818728
2022-10-27,21316.015011559604,13288.019508499128,24531.385695360485,19804.096038993997,22940.791996861517,-2543.8291931596923,-2543.8291931596923,-2543.8291931596923,-363.75162254650627,-363.75162254650627,-363.75162254650627,-2180.0775706131863,-2180.0775706131863,-2180.0775706131863,0.0,0.0,0.0,18772.185818399914
2022-10-28,21323.589808481065,15522.585436673331,26656.737574950035,19795.12413966279,22954.4466466238,-474.7397113768085,-474.7397113768085,-474.7397113768085,1436.8394301624671,1436.8394301624671,1436.8394301624671,-1911.5791415392755,-1911.5791415392755,-1911.5791415392755,0.0,0.0,0.0,20848.850097104256
2022-10-29,21331.164605402526,17710.196259977685,28399.11440436761,19790.21641134376,22968.101296386085,1619.2991821934095,1619.2991821934095,1619.2991821934095,3241.6924355988103,3241.6924355988103,3241.6924355988103,-1622.393253405401,-1622.393253405401,-1622.393253405401,0.0,0.0,0.0,22950.463787595934
2022-10-30,21338.739402323983,14295.028248182518,25371.56987994199,19789.14374848549,22988.518097535336,-1719.4047304497453,-1719.4047304497453,-1719.4047304497453,-402.32694029673036,-402.32694029673036,-402.32694029673036,-1317.077790153015,-1317.077790153015,-1317.077790153015,0.0,0.0,0.0,19619.33467187424
2022-10-31,21346.314199245444,13258.305787889341,24828.64722722236,19789.46425634309,23012.806424805072,-2098.680449845537,-2098.680449845537,-2098.680449845537,-1098.0114101330141,-1098.0114101330141,-1098.0114101330141,-1000.6690397125221,-1000.6690397125221,-1000.6690397125221,0.0,0.0,0.0,19247.633749399905
2022-11-01,21353.888996166905,13369.79762064372,24961.750809256446,19789.455958253384,23031.381837475747,-2135.6093952465244,-2135.6093952465244,-2135.6093952465244,-1457.063865240931,-1457.063865240931,-1457.063865240931,-678.5455300055933,-678.5455300055933,-678.5455300055933,0.0,0.0,0.0,19218.27960092038
2022-11-02,21361.463793088362,14272.63098605803,25826.540878082305,19789.964964457802,23048.664281093457,-1713.6567993775163,-1713.6567993775163,-1713.6567993775163,-1357.3780275371262,-1357.3780275371262,-1357.3780275371262,-356.27877184039045,-356.27877184039045,-356.27877184039045,0.0,0.0,0.0,19647.806993710845
2022-11-03,21369.038590009823,15738.229177993704,26186.02694164428,19788.720174875212,23066.672297417317,-403.226640649452,-403.226640649452,-403.226640649452,-363.7516225442752,-363.7516225442752,-363.7516225442752,-39.475018105176886,-39.475018105176886,-39.475018105176886,0.0,0.0,0.0,20965.81194936037
2022-11-04,21376.613386931283,17935.425155866273,28997.1424859961,19789.30271663624,23084.680313741184,1703.2269462092165,1703.2269462092165,1703.2269462092165,1436.8394301637159,1436.8394301637159,1436.8394301637159,266.38751604550066,266.38751604550066,266.38751604550066,0.0,0.0,0.0,23079.8403331405
2022-11-05,21384.188183852744,19792.541360610616,30898.279952535027,19786.96153281785,23102.299763792704,3797.8137507121155,3797.8137507121155,3797.8137507121155,3241.692435598021,3241.692435598021,3241.692435598021,556.1213151140955,556.1213151140955,556.1213151140955,0.0,0.0,0.0,25182.00193456486
2022-11-06,21391.7629807742,16326.236687459605,27108.49524765955,19781.603283085853,23118.924989330648,422.6604285911397,422.6604285911397,422.6604285911397,-402.3269402997602,-402.3269402997602,-402.3269402997602,824.9873688909001,824.9873688909001,824.9873688909001,0.0,0.0,0.0,21814.42340936534
2022-11-07,21399.337777695662,16025.680879423691,26673.64388856405,19776.71304724948,23135.55021486859,-29.167973308303885,-29.167973308303885,-29.167973308303885,-1098.0114101325287,-1098.0114101325287,-1098.0114101325287,1068.843436824225,1068.843436824225,1068.843436824225,0.0,0.0,0.0,21370.16980438736
