,ds,yhat,yhat_lower,yhat_upper,total_sales
605,2021-06-03,15405.122834093854,9541.044400026156,21376.97306633507,11786.92
606,2021-06-04,17630.455131267263,12234.848933926103,23587.17456513741,7618.57
607,2021-06-05,19894.87221324145,14030.307057865386,25705.826172361147,11361.0
608,2021-06-06,15959.233277249105,10329.331294603388,21749.62919548549,15415.6
609,2021-06-07,15526.444517368844,9806.753912404452,21081.093319932326,13719.98
610,2021-06-08,15298.803776372984,9380.17976027783,20831.01876971485,14922.2
611,2021-06-09,15778.566279475068,9503.184580061055,20976.117021794427,16457.29
612,2021-06-10,17258.588561765835,11628.429822520504,23120.73756546877,15053.13
613,2021-06-11,19614.2342253207,13806.2421975132,25890.0028779758,10093.51
614,2021-06-12,21963.41347656174,16568.812293315535,27852.573509222257,11217.47
615,2021-06-13,18065.673996568945,12746.391669092543,23422.06877734761,12090.93
616,2021-06-14,17623.7220479638,11962.257673285303,23494.12099413498,12337.07
617,2021-06-15,17340.76673702063,11987.780320821155,23191.6710452016,18307.25
618,2021-06-16,17721.056390200923,11780.827673955326,23496.009663912973,13290.08
619,2021-06-17,19060.464904894798,13449.03051103524,24418.30061058684,14311.05
620,2021-06-18,21238.313239467112,15458.786131325509,26991.41598438087,12822.68
621,2021-06-19,23377.3002668262,17293.17853120691,29148.952377058613,15588.82
622,2021-06-20,19242.46350106906,13533.357701702957,24992.673659597516,13262.25
623,2021-06-21,18542.552159302384,12434.09507427436,24349.036402981452,17627.26
624,2021-06-22,17987.20953943418,12008.327564140662,23139.237777357877,24509.72
625,2021-06-23,18087.33812583909,12111.075215511048,24332.872428261253,20156.41
626,2021-06-24,19145.51000047512,13832.9487659954,24624.7652544526,17963.66
627,2021-06-25,21047.612574886796,15389.264131516082,26907.86901994041,14654.32
628,2021-06-26,22922.608712855414,17026.469167954023,28894.60428491189,16285.37
629,2021-06-27,18541.336455955727,12674.426902784891,24221.293145856813,21251.92
630,2021-06-28,17617.735240748032,11649.17497212657,23382.33563949278,16876.83
631,2021-06-29,16865.899611962002,11232.298641492049,22872.657614992,22978.03
632,2021-06-30,16800.337349243884,11216.224023356062,22240.245212888596,15060.27
633,2021-07-01,17726.297472067665,11464.693082505835,23267.13973669504,13758.92
634,2021-07-02,19531.36032378564,13812.79123274794,25216.08041044626,17343.96
635,2021-07-03,21345.170225592454,15334.245978125682,27412.77819922316,16009.72
636,2021-07-04,16938.236528127145,10967.359334125218,22549.845332579705,6770.66
637,2021-07-05,16023.189741518328,10240.2208052898,22316.93407737385,34857.9
638,2021-07-06,15311.892725770002,9868.963497997884,21130.820239348057,17507.29
639,2021-07-07,15315.782029567548,9161.34963252303,21020.339884510293,12230.45
640,2021-07-08,16336.302324869946,10407.65480731978,21991.7624525997,24374.26
641,2021-07-09,18256.622894870467,12199.488330030345,23851.087977467352,12749.96
642,2021-07-10,20201.51290196656,14481.939862383231,26146.3947533469,13048.34
643,2021-07-11,15936.297020700971,9851.444243423784,21504.914780976345,15916.24
644,2021-07-12,15168.273540684808,9348.604321756824,20705.08778729488,20123.79
645,2021-07-13,14603.990139186344,8794.995282540043,20396.10861586482,23543.77
646,2021-07-14,14749.747584471066,9039.450263698413,20488.370690304528,21016.54
647,2021-07-15,15902.189518645817,10312.106798457531,21990.11853570878,16374.1
648,2021-07-16,17940.16275952536,12078.497573977404,23326.857484271222,14660.01
649,2021-07-17,19984.72063011788,14495.555035347836,25832.0896929599,19440.3
650,2021-07-18,15798.187173843056,10408.048446612356,21797.848299146885,18525.28
651,2021-07-19,15085.661210359724,9500.658206876758,20469.994556401754,50139.52
652,2021-07-20,14552.35295473913,9315.383000512991,20175.18559505649,31535.15
653,2021-07-21,14704.121729256698,8959.438056290295,20567.96563012029,27542.96
654,2021-07-22,15838.07198092888,10053.381903109746,21667.51555002659,29429.09
655,2021-07-23,17834.3919326738,12197.74589764298,23849.130836759938,38276.84
656,2021-07-24,19816.30809202508,13969.535100792633,25234.137641568155,34545.14
657,2021-07-25,15549.07499764434,10274.990166200016,21221.11290583958,29853.16
658,2021-07-26,14741.381442024798,8994.325291347799,20582.97488619544,30632.94
659,2021-07-27,14102.568872286229,8084.019462167263,19431.186882236238,32805.95
660,2021-07-28,14143.034084076182,7816.520291327944,19961.821614263037,22681.66
661,2021-07-29,15164.67751028593,9124.90632688097,20953.78199070116,34160.49
662,2021-07-30,17052.585901905477,11344.812201968556,22871.20089158381,30950.98
663,2021-07-31,18934.8273447996,13038.08644767315,24531.990527096623,32504.99
664,2021-08-01,14581.282822178253,9275.672179029712,20674.24865379318,20249.37
665,2021-08-02,13704.900359274958,7946.479831343478,19418.92762075152,14936.01
666,2021-08-03,13018.77207468878,7412.406327846885,19033.30789984439,21174.23
667,2021-08-04,13036.41056765376,7449.565448828383,19021.875856769624,11588.99
668,2021-08-05,14062.089800468631,8502.160476087449,20028.97877095577,13145.48
669,2021-08-06,15982.442616390845,10171.874705038004,21776.076564596195,26247.71
670,2021-08-07,17926.19547019911,12276.03977026014,23783.010072957008,39017.14
671,2021-08-08,13662.966520263057,7910.520103270131,19619.368083916543,20912.73
672,2021-08-09,12904.514247403333,7123.386244677211,18167.25993129157,11303.37
673,2021-08-10,12361.837227038544,6968.741887852194,18054.77078832033,15447.57
674,2021-08-11,12545.500942788847,7047.688931421447,18145.35944875124,10813.19
675,2021-08-12,13756.055449104508,8019.82820229014,19776.89308959441,7395.5
676,2021-08-13,15875.733842120822,10174.589698754384,21673.19059825532,9268.59
677,2021-08-14,18028.309262226037,12334.082489977713,23786.188820118765,11943.38
678,2021-08-15,13978.033038528409,7931.064299200906,19955.98823239224,13113.73
679,2021-08-16,13431.03707625667,8190.791563572762,19387.08840773012,11442.52
680,2021-08-17,13092.596623904312,6916.590582495423,18871.40736381884,18427.55
681,2021-08-18,13467.624525885703,7626.439186858299,19092.40247416704,17957.79
682,2021-08-19,14851.255835147162,8975.647076398342,20635.297391655105,11896.54
683,2021-08-20,17120.70780468335,11442.08039953018,23366.45465174022,12739.9
684,2021-08-21,19395.288180713884,13583.383743765417,25540.08072859249,12036.13
685,2021-08-22,15435.469888124131,9990.600536512193,21004.06247169568,13896.5
686,2021-08-23,14944.411105062283,9662.356784605672,20365.671851011382,13694.2
687,2021-08-24,14625.313296811504,8813.456878088038,20234.11034697813,19809.57
688,2021-08-25,14981.985392714523,9454.139765103626,20852.360464829515,19834.99
689,2021-08-26,16309.470790953472,10070.48939714381,21572.01201619843,14198.07
690,2021-08-27,18485.920819914605,12708.462263804602,23792.74568241737,5914.99
691,2021-08-28,20632.58703140294,14928.961430231491,26222.28465867619,8865.01
692,2021-08-29,16512.850730964143,10691.917175818891,22146.532570793155,15918.59
693,2021-08-30,15833.669911359326,10205.13123344118,21292.87668737209,18861.78
694,2021-08-31,15302.838152761891,9686.206968355496,20781.129343163782,22662.78
695,2021-09-01,15429.426434279225,9293.175489059684,20944.016602914904,13923.27
696,2021-09-02,16514.267988191346,10659.213192779283,22091.881308107797,12633.66
697,2021-09-03,18441.67388196602,12856.411320984284,23982.509988128277,13354.19
698,2021-09-04,20339.256183965063,15164.69190246358,26226.299622890645,10446.76
699,2021-09-05,15976.78200618935,9920.663469342402,21705.874530760462,13288.43
700,2021-09-06,15067.443630520662,9898.517320924975,20989.57680003655,15713.1
701,2021-09-07,14324.944395225462,8362.485505436971,20052.873745596404,19376.51
702,2021-09-08,14263.776300253166,8261.197852510983,19728.34808563048,29103.03
703,2021-09-09,15189.554236454507,9641.871361045136,20302.051797036176,17872.3
704,2021-09-10,16990.598894152088,11722.693289438614,22931.854095903625,18648.26
705,2021-09-11,18797.649113198306,13227.976244945276,24558.993471261427,19498.72
706,2021-09-12,14382.630180514869,8849.60244347384,19752.223494380894,21980.05
707,2021-09-13,13459.86581874693,7540.87917746509,19008.629427579923,22177.87
708,2021-09-14,12743.1352597599,6837.389079272843,18335.50803930457,29196.23
709,2021-09-15,12745.9522294649,6917.176556827892,18740.01485331881,18363.2
710,2021-09-16,13771.930736535109,7948.712033855348,19166.764219592533,14812.1
711,2021-09-17,15706.42882667826,9905.456763969054,21430.771289057622,10761.49
712,2021-09-18,17676.349312984566,12327.712533309754,23225.21995666503,11380.68
713,2021-09-19,13449.02142881824,8147.671125857581,19352.663006588144,17173.2
714,2021-09-20,12733.547853090146,6629.960130142371,18408.45426789166,17532.81
715,2021-09-21,12238.014567663831,6160.970491850098,18218.9016680575,28010.53
716,2021-09-22,12469.935914661211,7034.7874713959945,18291.907141043263,18248.26
717,2021-09-23,13726.794891574496,8124.5626607085505,19074.82298860466,12976.91
718,2021-09-24,15887.864737696738,10585.67299268952,21672.935308965574,11378.3
719,2021-09-25,18074.185610099168,12363.300187412831,23356.175212163605,15790.3
720,2021-09-26,14047.61513235737,8327.208034479982,19777.459907446053,13602.94
721,2021-09-27,13512.332303699495,7506.856053074069,19742.422865712542,12867.84
722,2021-09-28,13172.187613731268,7224.670869012042,19075.674135596524,20369.69
723,2021-09-29,13531.267600182786,7848.701081895055,19382.966013849757,18160.76
724,2021-09-30,14884.530364309214,8992.952397648975,20554.73932007764,9814.19
725,2021-10-01,17109.695282421868,11054.93768363975,22845.35969042744,10766.07
726,2021-10-02,19327.258718385758,13627.536283412464,25073.13372698792,10610.88
727,2021-10-03,15299.55332343598,9418.20800352352,20989.869041145143,15223.58
728,2021-10-04,14732.23019080192,8604.778202136958,20338.60728843496,15507.69
729,2021-10-05,14331.55733343101,8808.912301336699,19937.950245040625,18360.18
730,2021-10-06,14604.904257181184,8526.936887140744,20342.13847646385,14860.9
731,2021-10-07,15851.271520928924,10526.917218006543,22096.945930795544,16383.59
732,2021-10-08,17953.05167949561,12342.190482019072,24098.647928629525,13558.85
733,2021-10-09,20035.89723359177,14042.395808785846,25553.063177081192,13314.47
734,2021-10-10,15867.617628427804,10189.152629294971,21335.41638158412,15008.56
735,2021-10-11,15159.489387817644,9872.057244168747,20983.9799766727,14818.44
736,2021-10-12,14623.37803565745,9037.685077355756,20550.035603045177,17979.05
737,2021-10-13,14772.04688789288,8853.906459549311,21006.436127869067,20463.65
738,2021-10-14,15909.516915304424,10185.84656824245,21846.697446107995,14640.91
739,2021-10-15,17922.669218695035,12179.567622006063,23639.046179092296,11343.88
740,2021-10-16,19940.97057009704,13985.634837067691,25821.513408297335,12021.35
741,2021-10-17,15735.248430026262,10175.78868870936,21336.93155462925,13186.46
742,2021-10-18,15018.903303238383,8997.98161809401,20689.14677456208,16483.29
743,2021-10-19,14504.960153389306,9226.83651236513,20178.031731987965,27679.89
744,2021-10-20,14706.336226543925,8824.048090373624,20215.14243490873,19781.61
745,2021-10-21,15926.190877595742,10158.685822810969,21887.03642867337,14839.03
746,2021-10-22,18049.549416617192,12621.228576979329,23696.22775607732,20452.51
747,2021-10-23,20203.08096594504,14207.157794292634,26441.97525827497,15437.34
748,2021-10-24,16153.955346523748,10692.447770964583,22081.288334350684,22648.03
749,2021-10-25,15611.164570636343,9930.052747369176,21173.769308276656,17880.57
750,2021-10-26,15282.707545425566,9711.0946785266,21194.670385185625,23334.95
751,2021-10-27,15676.011477010175,10060.561029990664,21450.08007264566,18727.64
752,2021-10-28,17088.451074672248,10920.090273247995,22801.06765447949,16303.47
753,2021-10-29,19399.152571672697,13627.568347755678,24843.901253247703,13317.09
754,2021-10-30,21728.957191502643,15841.367972024666,27174.25389171308,16910.26
755,2021-10-31,17839.46351014215,11894.763833240004,23276.368152923627,24531.75
756,2021-11-01,17434.52868045698,11494.661677376816,23532.966167815077,18090.64
757,2021-11-02,17217.621633633025,11385.249529465103,23168.022499071063,22146.84
758,2021-11-03,17692.396542507693,11676.095007143607,23535.531499896428,17216.72
759,2021-11-04,19153.34288044579,13334.068522856847,24634.980307488026,18746.54
760,2021-11-05,21477.69490941577,15958.15131147822,27046.718092689214,15919.96
761,2021-11-06,23785.47175306103,17796.641698452422,29293.62237686055,17459.97
762,2021-11-07,19838.564850415933,13689.132042265432,25410.672966763264,18016.55
763,2021-11-08,19342.251002932084,13627.65753340115,25001.526923345093,21961.28
764,2021-11-09,19002.523337791958,13462.511425908537,24659.683545147447,22736.85
765,2021-11-10,19326.608672635422,13231.917432088669,24896.17802583713,13475.65
766,2021-11-11,20613.52881070315,14626.020982119246,25958.51404004935,13967.75
767,2021-11-12,22745.89076504834,17412.395633917156,28348.659474267577,17052.14
768,2021-11-13,24849.780147703397,19467.660205414824,30854.32641863409,10560.87
769,2021-11-14,20693.678434073976,14936.24629983978,26485.113936825437,14765.03
770,2021-11-15,19989.786958599943,14205.318868702008,25928.93753599385,18274.95
771,2021-11-16,19451.155210189903,14220.08451413357,25471.05456829224,18902.24
772,2021-11-17,19591.987613634752,14317.29434028278,25275.67817356603,17745.75
773,2021-11-18,20717.992324800176,15425.840893009368,26970.0834562258,16687.12
774,2021-11-19,22717.963163810287,17030.96015404286,27985.161412804333,11660.11
775,2021-11-20,24723.47500185281,19017.718386137112,30625.750121158988,13600.18
776,2021-11-21,20507.61917066017,14776.91875834978,26630.61532519812,21551.24
777,2021-11-22,19786.167220529496,14304.803141848895,25733.54366671349,18253.42
778,2021-11-23,19274.56551653122,13643.549513977894,25145.27761709395,19489.73
779,2021-11-24,19488.139087426192,13393.164859050195,25438.953057534934,14942.3
780,2021-11-25,20732.371664086924,14883.543110838687,26406.328975620087,13338.93
781,2021-11-26,22894.455518303195,17159.151767722917,28364.845956721485,10926.71
782,2021-11-27,25102.99290292576,19409.43223719493,30870.866995783905,16384.06
783,2021-11-28,21126.77609618097,15339.864328472217,27458.98393033633,12436.34
784,2021-11-29,20676.03373696969,15080.06718703733,26096.807460689928,17561.91
785,2021-11-30,20459.54423688785,14717.162683369254,26427.685965892862,20792.18
786,2021-12-01,20984.991954057376,15506.473253144186,26734.04688399593,21468.3
787,2021-12-02,22549.42937758804,16664.678289108542,28432.86325763884,16751.22
788,2021-12-03,25031.034381641493,19440.42497938228,30585.933324475944,15823.3
789,2021-12-04,27549.03905386412,21188.068778656107,33322.88331352824,19253.53
790,2021-12-05,23862.751200813334,18168.248252332243,29826.991978113478,18736.12
791,2021-12-06,23673.04987141921,17873.866770766184,29513.79464196633,18463.14
792,2021-12-07,23679.749064283067,17997.973970371742,29329.04350203036,22484.38
793,2021-12-08,24382.19858963108,18323.454147040884,30168.457782723974,21847.78
794,2021-12-09,26069.9787094119,20670.907239325374,31888.34493617569,16047.04
795,2021-12-10,28614.87125993657,22841.69620057736,34515.28797522588,14764.09
796,2021-12-11,31130.977853053784,24837.66711677762,36868.55254270368,14574.51
797,2021-12-12,27373.900958871705,21942.573890991604,33333.74632098979,20920.28
798,2021-12-13,27042.36466815152,21483.827329514017,32867.56929796246,21131.17
799,2021-12-14,26835.665641078103,21296.845140176058,32370.4504447829,29428.28
800,2021-12-15,27254.320541003308,21452.093633202003,32913.49339290279,19033.33
801,2021-12-16,28590.76496854446,22856.587898915663,34778.19519606055,12618.5
802,2021-12-17,30721.28610378974,25136.768770832638,36499.371731041545,17031.41
803,2021-12-18,32766.06028517017,26778.01345504177,38422.72346207661,10756.59
804,2021-12-19,28488.213076860036,23414.655061022648,34543.82273571231,15690.15
805,2021-12-20,27595.28144428308,22078.8598832919,33239.65503891573,24761.41
806,2021-12-21,26796.47236606949,21083.410686111325,32546.977039084875,16291.69
807,2021-12-22,26603.088902798096,20943.03613787153,32290.326613693207,22945.26
808,2021-12-23,27318.984235714783,21443.21719225336,32690.19970603878,15422.32
809,2021-12-24,28832.232011320066,23299.378634283195,34398.8664881436,22314.19
810,2021-12-25,30274.89081686389,24509.9853351265,36433.78545733106,13122.47
811,2021-12-26,25421.787228333924,19776.96016406691,31177.2856271921,10383.58
812,2021-12-27,23991.704050450437,17717.19787496764,29269.46846225295,22132.92
813,2021-12-28,22704.375002077533,16873.927453447483,28577.844749301978,20567.89
814,2021-12-29,22080.66353418209,16495.461537660914,27357.86011579213,17593.25
815,2021-12-30,22432.79252583232,16855.17984629697,27847.03216087827,16491.93
816,2021-12-31,23655.81882888272,17660.583256736907,29370.67159704562,14689.19
817,2022-01-01,24887.235375263303,19025.673618581262,30578.89033842204,19199.09
818,2022-01-02,19905.6293056413,14351.731329002194,25757.397721474128,19184.96
819,2022-01-03,18431.785780496342,12466.203560115431,24294.039028498384,20393.05
820,2022-01-04,17185.640717391638,11710.947475442515,23107.691643406702,21544.1
821,2022-01-05,16686.46103216499,11420.585075234005,22032.70408883253,15422.26
822,2022-01-06,17243.118902661394,11448.553489948174,23715.238838117395,14521.18
823,2022-01-07,18745.652692743683,13192.843176514718,24080.36083272453,13700.61
824,2022-01-08,20324.99485356374,15136.714906206578,25780.9357168932,14022.58
825,2022-01-09,15751.791868802393,9991.831771848736,21239.36691652381,11075.89
826,2022-01-10,14737.70161447432,9080.69860792458,20303.91318657024,15531.66
827,2022-01-11,13992.566306576322,8234.775783368868,19949.89508445392,22865.33
828,2022-01-12,14024.833904043146,8299.001104270388,19757.74232623066,15880.82
829,2022-01-13,15132.08828989825,9347.098282835885,21102.71536855957,14757.15
830,2022-01-14,17192.874355048472,11616.392406758074,22775.405598555662,13522.5
831,2022-01-15,19326.691644367624,14006.266127476514,24943.46221252233,13601.38
832,2022-01-16,15293.075006849242,9628.145349402956,21100.2045176414,11608.37
833,2022-01-17,14793.141202118655,8902.65896119271,21004.160375877644,18815.74
834,2022-01-18,14526.993590413913,9130.90287443944,19907.36353559724,28489.78
835,2022-01-19,14994.35225526444,9212.779731727996,21084.749194584198,16680.12
836,2022-01-20,16485.26502929679,10830.238667248925,22022.471449919507,11236.66
837,2022-01-21,18872.081480997414,12929.732857003924,24740.858536549404,17410.7
838,2022-01-22,21269.56033739458,15373.227084168046,27199.83085915265,14241.34
839,2022-01-23,17434.026553908876,11820.64710131728,23085.716165114205,18726.44
840,2022-01-24,17064.95575212116,11091.736411150374,22752.33896368713,26454.35
841,2022-01-25,16862.377937722027,11322.808159790467,22676.713070569564,27764.67
842,2022-01-26,17327.468639404924,11485.661429556556,23344.104835008973,26476.98
843,2022-01-27,18753.1846998947,12771.491909016988,24328.858449568157,12124.75
844,2022-01-28,21016.12944373188,15264.325011122042,27255.08641970556,13620.81
845,2022-01-29,23236.521183577883,17210.99597743853,29463.9049185514,13315.42
846,2022-01-30,19177.185474672755,13686.941204911478,24935.31822338929,11040.08
847,2022-01-31,18544.953623839567,12713.047811589417,24505.653705998146,16698.08
848,2022-02-01,18047.86459892249,12669.24148120582,24122.071069847632,21233.12
849,2022-02-02,18195.544011429945,13004.399901221936,23855.23757575113,19351.9
850,2022-02-03,19289.623080687063,13358.604745719042,25112.06063670415,15282.35
851,2022-02-04,21215.387969600062,15604.779184411313,26797.103083036185,14668.22
852,2022-02-05,23101.53895555115,17213.300532365534,28355.741930305576,16627.17
853,2022-02-06,18718.98503897925,13102.336030905746,24309.577146871536,17821.86
854,2022-02-07,17782.061246580553,12084.48613426768,23703.12762042713,27618.31
855,2022-02-08,17005.56996352503,11154.890781742644,23156.848982935047,28873.55
856,2022-02-09,16905.023493999768,11241.853668004946,22909.520589675776,18970.18
857,2022-02-10,17786.95354182579,12021.60973231297,23542.43755535365,9032.67
858,2022-02-11,19540.479983778987,13843.859574798813,25340.048361503697,10493.7
859,2022-02-12,21297.01954655221,15152.627686788546,27262.98107040102,11740.15
860,2022-02-13,16829.060291891743,10983.498852561064,22861.844761230463,16099.47
861,2022-02-14,15851.388636898644,9894.812557538393,21357.006891164347,19499.04
862,2022-02-15,15078.168919539425,9070.305801491162,21072.73432971833,20259.81
863,2022-02-16,15023.250648012538,8895.018168408953,20750.39863160765,13573.87
864,2022-02-17,15990.566407051472,10530.42397208392,22314.58493606975,17375.66
865,2022-02-18,17865.809512112384,12140.673822780049,23948.954220803786,12379.47
866,2022-02-19,19776.26828634525,14015.349448861169,25480.470628593463,10167.65
867,2022-02-20,15489.738793896931,9705.481748725191,21231.45626440531,15485.8
868,2022-02-21,14715.898475996,8928.389226916019,20724.147457726325,14246.65
869,2022-02-22,14163.536338987662,8167.333614385389,20503.77705516071,19407.15
870,2022-02-23,14341.010519053229,8447.508645306814,20172.5853827198,19381.57
871,2022-02-24,15546.79205288761,9427.917597028332,21138.24584538766,15550.35
872,2022-02-25,17661.280086690716,11878.312322318954,23311.23508572141,16481.32
873,2022-02-26,19806.76192786402,13554.159517562975,26181.37607446114,7979.41
874,2022-02-27,15746.43678015191,10386.918624480182,21216.265245682407,15330.41
875,2022-02-28,15185.883165816873,9070.671176276406,20283.266653257728,20073.08
876,2022-03-01,14830.36384535685,8943.987645617222,20317.12415633567,20319.33
877,2022-03-02,15185.33785920942,9549.232684506169,20585.85198966704,15949.85
878,2022-03-03,16547.03797390593,11120.924404775644,22272.24044108741,11551.31
879,2022-03-04,18794.298864581157,12979.016159387043,24052.697818204342,11692.1
880,2022-03-05,21048.51015964515,15187.239916698263,26702.18751183702,11208.37
881,2022-03-06,17072.61448735128,11373.445361662732,22739.825238036938,12280.66
882,2022-03-07,16572.532343722003,10853.570559080808,22619.275419534817,15784.49
883,2022-03-08,16254.409850804155,10600.32885608562,22383.19424583089,16117.86
884,2022-03-09,16625.061643792847,11093.439401435728,22622.04695506473,12833.3
885,2022-03-10,17982.470043803853,12409.94138063208,23726.89530745285,10590.08
886,2022-03-11,20207.528882230108,14382.409326163186,25840.83294879537,13671.04
887,2022-03-12,22423.909192299165,16694.37439571377,28676.06409187484,18250.93
888,2022-03-13,18396.96995173749,12922.646227898,24263.23384616749,10501.04
889,2022-03-14,17835.098595523297,11931.152305281892,23362.58578105799,17959.61
890,2022-03-15,17446.880032721267,12142.377589442764,23350.05766980417,18708.69
891,2022-03-16,17741.468755042442,12270.481799704978,23571.115621469195,14926.63
892,2022-03-17,19019.027159126428,13386.139496450556,25052.59509758189,11818.33
893,2022-03-18,21162.419975659268,15448.388962955743,26711.168455895928,10819.86
894,2022-03-19,23297.043072448312,17643.55790461952,29387.39568467016,9772.48
895,2022-03-20,19189.71036917516,13319.853406488612,25055.02066820066,12687.66
896,2022-03-21,18549.983635930927,12334.86240710846,24075.79621408522,12940.14
897,2022-03-22,18087.343474206777,12220.88717754713,23862.77331435801,17459.32
898,2022-03-23,18311.57517416926,12944.975833061028,24157.06379426959,13043.51
899,2022-03-24,19523.231262154237,13826.265591617412,25163.847870871763,11814.05
900,2022-03-25,21605.35896747066,15968.162203361742,27675.20023731489,15146.14
901,2022-03-26,23683.36892461383,18389.434482423258,29613.567882950963,10581.97
902,2022-03-27,19523.966688947487,14023.137820638169,25339.187177472213,9453.44
903,2022-03-28,18836.52955414056,13253.737982641036,24794.752764897265,17234.41
904,2022-03-29,18330.324648412523,12782.491374141504,24283.19085885733,25629.24
905,2022-03-30,18514.93973319197,13047.527454567617,24328.20187719984,21388.75
906,2022-03-31,19690.78638266625,14031.42916464785,25212.523705338623,10290.37
907,2022-04-01,21740.861852705995,15903.796960866524,27294.046588884597,21815.81
908,2022-04-02,23790.644320130665,17970.466527517063,29401.94702951893,10202.42
909,2022-04-03,19607.041780914,13739.012581710014,25582.64546172129,9421.36
910,2022-04-04,18899.77619948918,13318.109526616969,24535.180193762342,13514.3
911,2022-04-05,18378.598416821445,12827.856017987324,23952.99356233096,28040.73
912,2022-04-06,18553.7052161346,12431.51562997799,24327.024806871606,19287.77
913,2022-04-07,19726.21864674197,13858.807501107489,25519.07949941538,20824.7
914,2022-04-08,21779.914769329964,16150.703362719085,27612.00387964994,13055.26
915,2022-04-09,23841.07776205419,17739.261123521414,29432.216148274096,12220.89
916,2022-04-10,19677.40129363385,14091.461115703256,25062.68427775381,18790.88
917,2022-04-11,18999.32067582738,13452.162311147107,24683.05907411774,17263.5
918,2022-04-12,18517.17345747277,12842.529424478358,24824.39526310666,18470.99
919,2022-04-13,18741.56217015419,13142.670265172592,24035.802590592783,17266.89
920,2022-04-14,19973.781711381765,13834.581329847048,25486.67205590928,20972.9
921,2022-04-15,22097.50090056349,16281.95254251504,27829.135033829487,11331.46
922,2022-04-16,24238.576418203527,18262.89169521706,30304.609654527903,10829.09
923,2022-04-17,20163.923119968884,14162.386987491816,25865.50148682942,16127.18
924,2022-04-18,19582.82605715333,13666.282063406854,25071.149773375484,13597.81
925,2022-04-19,19204.0933474508,13352.33348799295,24888.84809676961,19509.52
926,2022-04-20,19536.42468820072,13786.976069479422,24853.242421314662,17599.63
927,2022-04-21,20878.85863223737,14757.205324045532,26531.194071753165,11072.96
928,2022-04-22,23112.48831306943,17552.029257614773,28905.54462230704,13221.09
929,2022-04-23,25360.3234804052,19718.90098476787,31317.244325063435,9792.7
930,2022-04-24,21386.22198469659,16218.066796505902,27212.586112256744,14882.82
931,2022-04-25,20896.27470122937,15245.821244093282,26579.563357947754,17966.31
932,2022-04-26,20596.041238987244,15201.1793638538,26264.6107006132,16265.82
933,2022-04-27,20991.00901842524,15450.063846208375,26734.23848299775,16237.7
934,2022-04-28,22377.136281646064,16696.0723896408,28043.46300160113,11481.18
935,2022-04-29,24632.665891477354,18965.21363240681,30043.05471821098,12723.82
936,2022-04-30,26878.08476120532,21054.288804981363,32748.29640994082,11896.04
937,2022-05-01,22875.14893851612,17241.443507150936,28361.77403425856,10275.82
938,2022-05-02,22328.35522064515,16557.0238972115,28086.508511301,10054.19
939,2022-05-03,21942.25363460472,16272.696685857118,28442.49786720743,19816.94
940,2022-05-04,22221.97055583926,16278.760327794,28105.523603860725,15784.74
941,2022-05-05,23463.800513230475,17656.558184120866,28995.380686394885,12364.12
942,2022-05-06,25547.051404099817,19805.156523328857,31395.953001798884,10465.42
943,2022-05-07,27594.016287696963,21828.05087323356,33192.632692583305,14239.15
944,2022-05-08,23368.990631351884,17604.569702291632,29596.244414329198,16005.88
945,2022-05-09,22579.71531046304,16719.861535643257,28067.694004602425,13027.49
946,2022-05-10,21934.63972597413,16048.24774188983,27812.992343498747,19481.65
947,2022-05-11,21943.37546336208,16319.738821035196,27455.413681416117,15517.02
948,2022-05-12,22907.199807706314,17699.008990061808,29106.81225880252,14019.34
949,2022-05-13,24710.79569853881,19246.430629563463,30563.87396887429,12076.91
950,2022-05-14,26482.10370459483,20731.558199703257,32691.807279271845,8639.1
951,2022-05-15,21991.20779654445,16424.712314550026,27794.08125011541,10869.27
952,2022-05-16,20951.63854022973,15274.76093534945,26462.437211646647,11533.56
953,2022-05-17,20077.491723372084,14808.666251613688,25905.43391005024,19304.81
954,2022-05-18,19883.73671690771,14064.730071132968,25526.597169514756,13088.12
955,2022-05-19,20676.577880751065,14716.687342514291,26401.863895666724,12401.46
956,2022-05-20,22345.05959719938,16490.65294836513,27753.817192898263,10571.66
957,2022-05-21,24020.794398272268,18043.57104683636,29293.65177968772,13390.6
958,2022-05-22,19476.739623733083,13415.230278805302,25184.539489622694,9082.1
959,2022-05-23,18428.40955202158,12665.772402212864,24450.00457874061,14745.93
960,2022-05-24,17590.923896660817,11495.715174707682,23502.47921957265,25602.3
961,2022-05-25,17479.26931717806,11618.156732623176,22819.52171989008,16367.8
962,2022-05-26,18398.638994484063,12664.735123436798,24532.14185632259,13150.97
963,2022-05-27,20236.04192609817,14875.434270546031,26689.33601659595,13597.34
964,2022-05-28,22120.06177069648,16242.712219801022,27439.198819629702,8260.89
965,2022-05-29,17819.690311660164,12075.627534674371,23316.92432663521,17493.71
966,2022-05-30,17045.621383940528,11488.423795329598,23033.172081199536,13187.84
967,2022-05-31,16507.404349851076,11090.795418366828,22151.5959558918,20826.38
968,2022-06-01,16713.83129723916,10834.317882466115,22645.584877714376,13704.62
969,2022-06-02,17963.419928936615,12108.50559002808,23728.746976729057,14087.26
970,2022-06-03,20136.18019069761,14277.432079989863,25739.289765934525,15392.77
971,2022-06-04,22353.540428474767,16432.218706804746,27882.159510454032,16951.68
